"","mu_1","mu_2","mu_3","mu_4","mu_5","1/sigma_1^2","1/sigma_2^2","1/sigma_3^2","1/sigma_4^2","1/sigma_5^2","rho_12","rho_13","rho_14","rho_15","rho_23","rho_24","rho_25","rho_34","rho_35","rho_45"
"20",-2.60088755254355,-0.40580405379237,0.101040294427973,0.661170059954423,3.26695253228189,4.85388442793322,1.73605357377171,22.0774403777888,10.299757511813,1.84610302242731,0.185109148520414,-0.0302279539862007,-0.0617640924448268,-0.151186243626434,-0.0541468486450538,-0.112683164842047,-0.0290552425376276,0.0261242784427812,0.0458683093197953,0.111374599584981
"21",-3.21513527403187,-1.41880230596181,-1.4985295490482,0.474870492721298,1.84104022821592,3.65875943307257,9.63507848749185,14.5322166433266,29.8855161704753,0.870734885622804,-0.0602886115932855,-0.0106669656705775,0.044448557957647,0.0706046422627825,0.00114035628137913,0.0113388624053894,0.213272607799355,-0.00874808859347319,0.0371982805674341,-0.0292780564446581
"22",-2.02199002208513,-0.481008185109628,0.0583597510652438,1.13254807668543,2.73996113012603,1.03825056390186,6.45959515930061,7.49072832105364,12.7165690174819,2.80027791153612,0.104077133679118,-0.224278659570019,0.204635009161902,0.00778326849956622,-0.0000762441583408866,0.0249624452852077,0.039910995720575,-0.0468457609370902,0.106778965048997,0.0227632944498634
"23",-2.02682210442266,-0.661962352631515,0.172504703242631,1.14741491302088,2.46506020523678,2.98129959735874,15.9330457000766,6.0602916057318,7.71763843537065,3.45456975445351,0.11973175710172,-0.0251723229357538,-0.0258694933953226,-0.0951801478848482,0.0270785731919899,-0.0140049564435131,-0.0157430613658838,-0.000316981551324801,-0.0909971662766866,0.0682268487360499
"24",-0.965865368184346,-1.3327278859911,-0.837163370714415,1.49313340409924,1.47844782530395,0.311519731947919,4.83841050316604,10.5674230577058,10.219224546492,1.26447491451686,0.0108601208614715,-0.270650300286631,-0.243083630431723,0.745965580137556,0.0251223880505572,-0.00607703214721207,0.140582573425111,0.0390718120258938,-0.0702756193430642,-0.250488879958413
"25",-1.41346043913202,-0.882906669138228,-0.170933951195088,1.28910231088678,2.25337754754323,0.641378839048063,10.0784335673335,15.2956476102077,6.62689205899585,0.64177719105675,-0.06289755733013,-0.176374907011514,0.289859814796025,-0.843864824257094,0.0384274950424878,-0.0322020356180627,0.348249555683671,-0.0319223636273878,0.146446569406753,-0.210591471207776
"26",-1.7672349643502,-1.13686857943074,-0.128162388301899,1.4929968843612,2.71246739920841,0.344543730763735,7.73116704412664,51.6837750947538,2.12852006490989,3.38760158958169,-0.528094679953026,-0.0394662740187728,0.267680897297979,-0.016179799111269,-0.00858351523737189,0.00667230150814344,0.042517153793615,-0.032576755696261,-0.0699716273868149,0.147597842686817
"27",-1.69487419553029,-0.338113509783371,0.654784480093089,0.704814616963462,2.78829492866479,0.615882068641207,3.85238420083207,9.66189625071855,11.6624596087565,2.99431852113213,0.5864054916422,-0.131717865027681,-0.0165331782415768,-0.592193528302801,-0.0109910685465683,0.00248937552080466,-0.228385706253442,-0.00320816956783073,0.0426067229410445,-0.00979536878843312
"28",-2.77129484859786,-1.2076201429197,-0.100396379278229,1.21456353696152,2.08184366690237,2.48666149308166,9.53595841784741,47.5097295675577,6.9168816732635,0.430980654410244,-0.0662228479290371,-0.00777367942102295,0.0376248138243427,-0.477557740483153,0.0367734817109812,-0.0602682835227333,-0.0953297213245158,0.000786720341033959,-0.0400626329361406,0.309401889783671
"29",-2.59257404789946,-0.721684185506911,0.162631494739136,0.0137448411235815,2.70051778684984,3.40804661139007,6.41413239517471,35.6861568002458,1.08401978507648,5.36403144471778,0.128047556746601,0.0623608965923654,0.0411695053579809,-0.147816631046722,0.00501850657028997,0.0374355766597985,-0.083743662510638,-0.00213730788914054,-0.0146688096067616,0.112215022877192
"30",-2.74774960396322,-0.748399401354781,-0.0816850247835279,1.15902727200943,2.81509123319569,8.10287439533942,1.85684000370671,66.9093472149808,3.90210829121435,1.68272988702946,-0.0121744448905218,0.0276615948636892,0.0451631704381164,-0.0813547094970277,0.0634247957837411,-0.036443088471542,-0.304811725960744,0.0101610095003672,-0.06181993661969,0.168376512604085
"31",-3.05088839735498,-0.0163676923397749,-0.116832434402116,0.421424462611436,3.21931852993593,3.20129036247535,2.83301150906799,12.7351441478297,1.3881527469907,0.76769095884507,-0.276242362888645,-0.0107780897293999,0.361392664251753,-0.55023591101742,-0.00826778500618343,-0.379983204494379,0.550584461665845,-0.0489198625624831,0.12461797161575,-0.659355981837382
"32",-2.0499931415075,-0.128734755860008,-0.287849496115305,1.25832885590149,3.40540023210807,1.34660176611889,3.28058843136655,18.5690622712016,3.8604769076185,1.35759308303229,0.25604779050381,-0.0109508102040855,0.1028910658185,0.0294305013739987,-0.0426687158768302,-0.0558508216463293,0.0235225776224593,-0.0647424970069834,-0.0956476975523207,0.351215262680927
"33",-4.49186980727205,-1.90464835621451,-0.231174465149882,1.77246787091969,3.04792581631757,0.647763868992117,4.94813740853609,134.167111683447,9.45684331985695,4.76124013309295,-0.139389599595745,0.0876931396422203,-0.331470898965115,-0.366491467975661,-0.0151233843332262,-0.0112917545290096,-0.0141974394338089,-0.0110706335907343,-0.0199249875438068,0.0920329191914586
"34",-2.11204744123614,-0.662322170529862,-0.144810137643863,1.34477055031073,3.29533192396014,1.2800649815163,8.16291597546464,31.8643440563116,8.6708148969668,2.14890001317994,0.11080838881984,0.0627198015609644,0.0681110077017364,0.204084648212883,-0.0312167482056338,0.112988967450784,0.178801285865829,-0.0287197782507053,-0.063876356616134,0.154245694805418
"35",-2.97814013929621,-0.817830099229392,-0.0532627864259928,1.07493831094506,2.09515778161883,1.31086220524264,3.42821107364047,23.1265068485346,6.07906935601429,2.08626649226928,-0.294086756387589,0.108556651907425,-0.0599671214769013,0.135794056592222,-0.0531598905525714,-0.0113626998271574,0.178044554868031,0.0200181926284508,0.0421231218054385,-0.0751378906322216
"36",-1.93620316917238,-0.689176470366136,-0.922098363058806,1.40904014492336,1.56889907365993,1.06420281218333,3.9946366055348,9.41248818216237,13.6288043038716,1.70373698091123,0.0382153335546996,-0.251388628503415,0.0227180038132624,0.200485792279235,-0.021543047901464,-0.083869422789905,-0.0536138535455735,-0.0323632525867912,0.00966945393372506,-0.113644215448122
"37",-2.9807826940901,-0.986955281758132,0.988170400558038,1.79889585849244,2.95501327355981,5.49217190952683,19.5515912803836,12.8706382322081,5.42530851134098,2.03929917255207,-0.0159933963696705,-0.0622773366259825,-0.017504284090676,-0.185475536780329,0.0116373215944678,-0.0510317052326896,-0.0223976217880927,0.0676477242127536,0.00400689701882997,-0.0742098919551861
"38",-2.95751121657905,0.518238967786911,0.104034532795629,2.4138017785854,2.8500106860989,0.830729736809309,1.21792052269531,54.9317174134996,2.33171638341247,1.43714372366713,-0.348040009286191,-0.0718958698765807,-0.0142856895490843,-0.806078240124805,-0.0447162681766402,0.337783183270488,0.146058641689411,0.0137018818682421,0.0451444472192757,-0.127087664445581
"39",-3.18794172118258,-1.4147427568119,0.27052772130398,1.27373397584661,1.92213582255889,1.07223419374062,5.15690404665727,60.9403961628593,6.89058946771533,1.73292157292042,0.248026733526158,-0.0769056440929586,0.16365181829111,0.447623675245139,-0.000211541698850846,0.00364142254054216,0.17965342181404,-0.0000736261016360016,0.0029402630519185,0.0985193607091783
"40",-2.52513186913427,-1.02149154104596,0.184440647422152,1.1129299762559,3.6071053444691,6.55137133586808,4.8704577484787,18.1183996500451,2.86328355411109,2.33616149785911,-0.152640521912578,0.0834562185461078,0.125473110709426,0.0493981862384392,-0.0810092167887886,-0.170645265369767,-0.0167526812120843,0.028784466702788,0.0780180400942397,-0.0982086832077464
"41",-0.484812261715602,-1.27745051640205,-0.290352582488436,0.883729580500852,3.5097783351373,0.934276394218235,15.6139277719081,36.5919869427397,11.9194011172739,1.89061413666693,0.00405928097266767,-0.00921607760670547,-0.15956046285228,0.608346416440676,-0.010312600267741,0.024477181096529,0.0689705020479422,-0.0267608981383232,0.0201564675494054,-0.0590222732776041
"42",-2.71876344217061,-1.03317936058669,-0.0270807755707878,1.24788421569609,2.50371235465188,5.76628960758032,6.97235521154408,11.9262974996377,13.3312385205822,2.33597035062478,0.0967239604461823,-0.0504954354647193,-0.0374351475526745,-0.117018582480958,-0.0480932142287289,0.0543139028244942,-0.117321091947544,-0.0177510267224122,-0.0329233985324464,-0.0160955684922977
"43",-2.31973046561556,-0.0592647686201323,-0.685844739626651,1.89223708815442,5.43456918038942,1.65219737241736,2.56191342867418,20.8375867855314,3.91008611470876,0.237394712204115,-0.18688875049505,-0.02100998312465,-0.233076114752369,0.33608767701878,-0.0105437584107045,0.202317630389193,0.815368733186678,-0.0590579154572387,-0.086996592385543,0.345217467900868
"44",-2.42466429311636,-1.52266863069971,0.426240452873078,0.865600302574988,2.40828943728204,1.25106126563576,5.14801261414048,20.4819013550378,3.85233238596881,1.92805873408737,-0.00345502003378538,0.0535420568937446,0.274104183692016,0.503204051852258,-0.0680263618138225,-0.0167834536840005,-0.0497278366062887,0.0403961479335092,0.0314371321575119,0.32280327990666
"45",-2.64223040712328,-1.33986324294395,0.155318393122624,0.610194932049563,2.71795337692451,4.87638702926933,1.49288804054924,32.8906769985344,9.63179915302703,2.09127100593683,-0.144842351823412,0.0481128526219045,0.00785460004047273,0.114286997424699,-0.0944705246942336,-0.0153654765277688,-0.0700450673934173,-0.0234901699476939,0.0529681163487595,-0.178615951348693
"46",-2.36600149928622,-0.48798089176362,0.479351005585741,1.300778065181,2.94402087179445,2.06948747279418,4.48604507478632,8.57800924311309,11.8995969733656,1.70728618925793,0.0542517831669564,-0.0675963888523894,0.0497280042808176,-0.089856052873525,0.0981833112992318,0.0500813821650282,0.328608303801735,0.0229044430350638,0.189801085754124,0.0343202660827775
"47",-3.82437289737133,-1.56770644281209,0.329064479971596,1.12680273587468,7.14266981493851,1.21239600149927,9.39129182679438,84.5288018259584,14.1461202019537,0.12897663368262,0.147497764142731,0.000316504798095059,-0.03838969448492,-1.31606897734756,-0.0184642510686812,-0.0496805445535044,0.000573079261180712,0.0145623396932589,-0.062017507808892,-0.337668731600316
"48",-3.41596314745338,0.289972770214648,0.377113370877607,0.482260330102092,0.889662960654202,1.29132865082582,0.867429903183028,54.5866277272449,7.00574022116625,1.61600522856839,-0.211998326373795,0.0110576348946935,-0.0172507713962672,0.297932688939671,-0.00256818315699521,-0.245409403153507,-0.367420293306691,0.00173755840061399,-0.076185555996349,0.115104142353373
"49",-1.69968191965741,-0.436216491962707,-0.160332815531445,2.45147709686255,3.6622181022305,2.40237017898702,3.33592728982936,21.1757224770783,3.58739590148977,0.176808649380685,0.0235863528940305,-0.00178270589671456,0.281763923308351,0.258117584072248,0.0402594427254552,0.0642386736556543,-0.0851102219182224,0.0305403289462461,-0.243172052605935,-0.219762855557991
"50",-1.46489060931687,-1.25451121620165,-0.279089132528695,-1.69865063937565,7.5429898006601,0.130657102585842,6.16738090652041,49.3644465300218,0.968511354028566,0.0284357744954888,0.889280540663845,0.183487199371897,0.00464128073570312,7.84169943283586,0.00946202034966801,0.211453662762702,1.02338930829219,-0.0252552844396188,0.208251394364604,-2.00499690088111
"51",-2.35690414474116,-0.948069176812371,0.159408813534439,0.701545856105139,2.99357449510878,5.01560354771613,7.53347805899074,63.4913640809082,15.5066639005054,2.74287003216446,-0.0696811264544914,0.00561770361021308,-0.0543133649841762,0.145143827701645,-0.0120085490589135,0.0412283849632139,0.0920975768928988,-0.0131039810118506,0.00857938365743922,-0.0639672099621672
"52",-2.32800098987691,-0.644988303995585,0.694223111347617,1.01463131224176,3.28448655258792,1.61578677735001,9.40863253695029,22.269195448187,12.2821874477917,0.42004639123726,0.205218104197235,-0.00545011115920589,0.118128276509447,-0.581013915062689,0.0281614278741482,0.0445636570358259,0.0391830604738537,0.0218763667019797,0.109381568361368,-0.191127567657238
"53",-3.79047658548476,-0.355263254564878,-0.0119686776463216,1.02459994346478,3.59764109161414,0.770201019305825,1.98234206127903,50.6145576777137,6.45613701820438,0.382345937275612,-0.370539437024508,-0.0767291221233973,0.0651235921412728,-0.285289925598125,0.0304343442977143,-0.177917370649591,0.487335342986563,-0.0299518185409095,-0.120171112488028,0.240233517057768
"54",-2.882412466429,-1.46452089802037,-0.877603406615482,1.05204131606968,1.24222899599728,3.64753278618466,4.38205061699397,5.61348795370608,12.8217842669876,0.974811191471503,0.197798408401715,0.1679346362721,0.0320849770881192,-0.176039909941607,0.173483136605959,0.0935918561206824,-0.0248403797988327,0.0367372560482263,0.0341305048906575,0.000533693305835172
"55",-3.00510805257051,-0.961330079055223,0.0117456640820446,1.34460313000826,2.02609356816316,2.27944411495692,3.9933812061526,122.663948925303,3.91129663319624,0.95912232198222,0.0223977988455887,0.0184688086492031,-0.260256390711789,0.196435278266744,0.00864420551784247,0.0827673949973154,-0.426728216492329,-0.0177586023793874,-0.0394232187276953,-0.248790561241878
"56",-2.27683237459798,-1.09929825798009,-0.0722366661249481,1.72468312600354,2.36318962842379,3.11759670987637,5.95114033762799,12.2031770372146,3.83288538497456,3.30971114266009,-0.124506366318549,-0.0332953748899866,0.123390802249797,-0.114401002530234,0.0746226730301129,0.0339302696523747,-0.0274641436964839,0.0470440691567927,0.0373136961187444,-0.186491027713308
"57",-2.89086796696495,-0.723619910124284,-0.32436977181192,0.786886871825495,1.83510474604734,1.83194524710083,20.1484306640822,62.1673209913173,6.17488528347158,1.60208587783432,-0.162265801266909,0.0152651611878896,0.0626909739974881,-0.223513980436116,-0.00697281370507375,-0.0201604307934463,0.045340719514152,-0.00515053819087334,0.0543206999943876,-0.0205826976954842
"58",-2.12066946036522,-0.765202694599775,0.478084649991571,2.04538364365085,1.83340452557526,1.53587835574257,2.70399863643149,16.8672098326716,5.44942570349828,0.559556183197728,0.176464957946711,0.00915740608972007,0.0762685828362069,-0.722786969202854,0.00779900014837808,-0.0838440595195797,-0.0924050275023185,0.0357341025095707,0.0696977672934542,-0.0180875714603302
"59",-3.78414970547611,-1.07865352719948,0.710288448117044,0.562658897585043,2.49894088220573,1.48429781348989,7.09339913629872,8.87300351836294,13.0947026275071,1.15663033947028,0.189854691847787,-0.0512708789248668,0.12225897992435,-0.261593728564147,0.0397482414511497,0.00960488222990678,0.099672903840366,-0.0442103176827997,0.148042499817593,-0.081599286943973
"60",-2.33514903666607,-1.17643517210922,-0.507100037803775,1.20275290851448,2.3720273314319,1.55523272885084,10.0925163792127,5.29119899673755,8.97397875976653,1.24947583431192,-0.144997056220596,-0.0680202258234435,-0.218619325689213,-0.00856489296221116,-0.0519686853736933,0.0549497194624261,0.119976967188335,0.00717197391618943,-0.214037177902918,-0.0896848359685429
"61",-2.98101541645489,-0.738822687147741,0.154201699238997,0.393900636439191,2.34582917875287,1.65519979337164,8.66232411532619,61.0700484130272,10.3444701505174,4.76587771238922,-0.0353949721422641,0.0166273131281601,0.15603224480171,-0.125126355276927,0.0283095241349459,0.0260428167047946,-0.0657083274911705,0.0155526989621663,0.00422980228397208,-0.00152171393276062
"62",-3.14184194737505,-0.910814696553874,0.194810338473431,0.543490756170171,2.55307281360966,1.35102401476119,11.0835703508595,17.1318883567534,4.73594818318562,1.59631458970664,0.0405541601545903,-0.183809835948306,0.0428307511153841,0.174193950521464,-0.0365437711420267,-0.0428269435319287,0.228735085501389,-0.00820825431523242,-0.100483988670751,-0.143614486384273
"63",-2.90040423990925,-1.04653515640709,0.0823966963128107,0.823760369045817,2.4299228698569,1.31016608636895,6.49739768450829,41.3456166374945,26.8299367219901,2.96202954831227,-0.200414011139675,-0.0415854231802944,0.0464609768467556,0.0695815090745365,0.0306979995235181,0.0315625505828807,-0.0493288312230073,0.0193281269998351,-0.075044617879625,-0.0644799396437904
"64",-2.24278202480849,-1.30355025373661,-0.107111520102364,1.52205776831082,1.8581537155266,0.631256187443885,4.30100667322182,58.7794984969696,2.94562551098731,1.53637858092468,0.287468530514718,0.00101632633166282,-0.207925036507384,0.485686192813876,-0.0125670302896459,-0.131853252758866,0.160948001801939,-0.0579976041643596,0.0262943241929329,-0.231841153526723
"65",-0.28820113749904,-0.513271696782466,0.728541815111475,1.53757273294916,0.733720561976785,0.815702292125807,13.6829960893366,30.2647019479527,16.5068197420042,1.11554317261078,0.215913991450121,0.162542180490582,0.0347311880159501,-0.537167234889124,0.0116739045407465,0.0271264254351015,-0.162989876210922,-0.00275961257583473,-0.0489782439994703,-0.146312050889506
"66",-2.13848639354202,-0.221810821466651,-0.454912807344912,1.14983058956922,2.11123904536901,2.13892513152136,2.18294961450711,17.0612246531686,12.6509397609995,1.32482193476112,0.376477928442617,-0.141717582516247,0.136702129319131,0.165080187515534,-0.0995263056343812,0.0481667860271191,0.317238129925736,-0.0459209475709099,-0.0224953557449781,-0.0994297767253743
"67",-3.11240090205276,-1.38334181841406,0.19420473473719,1.18491451887013,3.37704914894331,0.862209644655753,7.57102583143281,5.777883265936,7.87514798444752,1.01481440300012,0.264539468008875,-0.263047525987436,-0.152754530545743,-0.603974604570952,0.0151283401026279,-0.040909267702637,-0.196224263166454,-0.026246944596598,-0.0024363426523748,0.302622383039301
"68",-2.50562046746159,-1.08053640989125,0.0912144024257547,1.27125060783496,2.96559104668877,2.53744105640783,11.124080291519,37.8141136604457,3.50254657560606,3.00436459204206,-0.0836501969680681,-0.04340189432557,-0.154785021868938,0.0568195052447499,-0.00343621951850799,0.0775900855932958,-0.0955138450979805,-0.0380943056372596,0.00609037999299488,0.048016261015272
"69",-3.02477387491277,-1.07870899118763,-0.457116910893721,1.05765491550042,2.66303572310255,3.40395393296851,3.41357623271808,14.4989219794612,4.38147856024264,0.855699834281709,0.0873737945988391,0.0734871666324033,0.048944579847826,-0.074273179390669,-0.0120314785518839,0.0382088003561041,-0.302059882753853,0.0509081088029438,-0.0236723771825877,0.128208321522743
"70",-2.38764766828691,-0.794885197104993,-0.207397632404661,0.936527723937783,2.5954725893977,1.77146693253649,4.257157041943,27.8681122696306,8.03869869127786,1.97282434725835,0.0688545513781442,-0.103097983312033,0.151706488692181,-0.271351159575717,-0.0389269446514784,0.114410985719644,-0.0685857508985164,-0.0172871523205039,0.104168888466041,-0.00382720164954568
"71",-1.19918719197315,-0.966341886670984,-0.326657789476824,-0.0891622126568472,2.23128739302184,0.771319404969891,17.9741334991233,46.6015143302891,0.59894638540585,2.03447355705719,-0.139693819232469,-0.14408154486065,-0.446256966334676,-0.579368484186065,0.00829887916190844,-0.0226814063300676,0.143741727657239,0.0951272280836022,0.0406795938137839,-0.251352030112943
"72",-2.29221096823322,-1.31473046899278,0.157881866009505,0.933583119222311,2.82429503472236,2.52828691770642,2.67011973087587,37.227498112041,3.55646711536922,0.972295895299943,-0.104985407979291,0.0718741977081146,0.058466951381622,0.365275558487012,-0.0261253890639342,-0.183873109066627,-0.234801376361443,0.010535920255431,0.0123243950046453,0.366989979701265
"73",-2.76815965099936,-0.55406360533788,0.182951016540898,0.618103956487581,2.89494536177196,2.482292147318,5.94237220757135,21.7890521459219,15.6989288828819,1.26000603285184,0.0567376163553049,-0.0463935531046873,0.0879299003307634,0.111156844346666,-0.000446505006332732,0.0232028549070962,0.106109403957471,-0.0370552690402368,0.109183388364918,-0.0755275227480812
"74",-3.71170282904826,-0.0760162771365515,0.342057534529655,1.26543090295413,2.09486803199977,2.18960313607852,6.18832369330307,93.0201221032628,8.05944966057939,2.37039663232749,-0.117186978553047,-0.0534862331157396,0.122500159445144,0.0278884190529024,0.00175292349004445,0.0356420518780341,-0.203665731139666,-0.0150231817348787,0.0282461307862933,-0.0934312716896769
"75",-3.12956748692361,-1.62915302576099,0.0201472423776608,-0.325459389841866,3.54834325251604,0.941421053709786,6.02513933651743,101.34520060534,1.1992550480141,2.04100990719594,0.206510760175691,0.0849358760369835,0.574635852767698,-0.200196841003638,0.00999736985935524,0.310318098250903,-0.144033476116653,0.014995322496488,0.0144951445076682,-0.382148272406538
"76",-1.79928516078368,-1.1153817483296,0.22662968869369,0.755033717544057,2.12964905989097,1.72069182329581,17.1120683629589,44.8771443966138,5.53323410638714,0.607590629635085,-0.0881286962523857,-0.035443404811273,-0.0294944272064798,0.0271640250777196,0.0193388788539019,0.0327441210170845,-0.132723406906443,-0.000391707021246892,-0.0820146303782754,0.337115672044473
"77",-2.2402338554351,-1.06497392453428,-0.00507408784368728,0.734359398864703,3.17577226113859,3.40643284306799,3.03031188008034,5.53358921477942,8.44047452619646,2.4701025983947,-0.159685900920311,-0.0980346592792318,-0.043703612565711,-0.00988847788059652,0.190876748934646,0.0941175214417205,0.0196782445062944,0.0148236384215997,0.0700361377749315,-0.0727864710143191
